Reference,Compare,KM or KNM,# Cells,# CMCs
TW05-01,TW10-03,KNM,44,0
TW05-01,TW10-04,KNM,44,0
TW05-01,TW10-05,KNM,44,1
TW05-01,TW10-06,KNM,44,0
TW05-01,TW10-07,KNM,44,0
TW05-01,TW10-08,KNM,44,0
TW05-01,TW10-09,KNM,44,0
TW05-01,TW11-01,KNM,44,0
TW05-01,TW11-02,KNM,44,0
TW05-01,TW11-03,KNM,44,0
TW05-01,TW11-04,KNM,44,0
TW05-01,TW11-05,KNM,44,0
TW05-02,TW05-03,KM,43,43
TW05-02,TW05-04,KM,43,39
TW05-02,TW05-05,KM,43,40
TW05-02,TW05-06,KM,43,36
TW05-02,TW05-07,KM,43,35
TW05-02,TW05-08,KM,43,42
TW05-02,TW05-09,KM,43,40
TW05-02,TW06-01,KNM,43,0
TW05-02,TW06-02,KNM,43,0
TW05-02,TW06-03,KNM,43,0
TW05-02,TW06-04,KNM,43,0
TW05-02,TW06-05,KNM,43,0
TW05-02,TW06-06,KNM,43,0
TW05-02,TW06-07,KNM,43,0
TW05-02,TW06-08,KNM,43,0
TW05-02,TW06-09,KNM,43,0
TW05-02,TW07-01,KNM,43,0
TW05-02,TW07-02,KNM,43,0
TW05-02,TW07-03,KNM,43,0
TW05-02,TW07-04,KNM,43,0
TW05-02,TW07-05,KNM,43,0
TW05-02,TW07-06,KNM,43,0
TW05-02,TW07-07,KNM,43,0
TW05-02,TW07-08,KNM,43,0
TW05-02,TW07-09,KNM,43,0
TW05-02,TW08-01,KNM,43,0
TW05-02,TW08-02,KNM,43,1
TW05-02,TW08-03,KNM,43,0
TW05-02,TW08-04,KNM,43,1
TW05-02,TW08-05,KNM,43,1
TW05-02,TW08-06,KNM,43,0
TW05-02,TW08-07,KNM,43,0
TW05-02,TW08-08,KNM,43,0
TW05-02,TW08-09,KNM,43,0
TW05-02,TW09-01,KNM,43,0
TW05-02,TW09-02,KNM,43,0
TW05-02,TW09-03,KNM,43,0
TW05-02,TW09-04,KNM,43,0
TW05-02,TW09-05,KNM,43,0
TW05-02,TW09-06,KNM,43,0
TW05-02,TW09-07,KNM,43,0
TW05-02,TW09-08,KNM,43,0
TW05-02,TW09-09,KNM,43,0
TW05-02,TW10-01,KNM,43,0
TW05-02,TW10-02,KNM,43,0
TW05-02,TW10-03,KNM,43,0
TW05-02,TW10-04,KNM,43,0
TW05-02,TW10-05,KNM,43,0
TW05-02,TW10-06,KNM,43,0
TW05-02,TW10-07,KNM,43,0
TW05-02,TW10-08,KNM,43,0
TW05-02,TW10-09,KNM,43,0
TW05-02,TW11-01,KNM,43,0
TW05-02,TW11-02,KNM,43,0
TW05-02,TW11-03,KNM,43,0
TW05-02,TW11-04,KNM,43,0
TW05-02,TW11-05,KNM,43,0
TW05-03,TW05-04,KM,42,39
TW05-03,TW05-05,KM,42,40
TW05-03,TW05-06,KM,42,38
TW05-03,TW05-07,KM,42,37
TW05-03,TW05-08,KM,42,42
TW05-03,TW05-09,KM,42,39
TW05-03,TW06-01,KNM,42,0
TW05-03,TW06-02,KNM,42,0
TW05-03,TW06-03,KNM,42,0
TW05-03,TW06-04,KNM,42,0
TW05-03,TW06-05,KNM,42,0
TW05-03,TW06-06,KNM,42,0
TW05-03,TW06-07,KNM,42,0
TW05-03,TW06-08,KNM,42,0
TW05-03,TW06-09,KNM,42,0
TW05-03,TW07-01,KNM,42,0
TW05-03,TW07-02,KNM,42,0
TW05-03,TW07-03,KNM,42,0
TW05-03,TW07-04,KNM,42,0
TW05-03,TW07-05,KNM,42,0
TW05-03,TW07-06,KNM,42,0
TW05-03,TW07-07,KNM,42,0
TW05-03,TW07-08,KNM,42,0
TW05-03,TW07-09,KNM,42,0
TW05-03,TW08-01,KNM,42,0
TW05-03,TW08-02,KNM,42,0
TW05-03,TW08-03,KNM,42,0
TW05-03,TW08-04,KNM,42,0
TW05-03,TW08-05,KNM,42,0
TW05-03,TW08-06,KNM,42,0
TW05-03,TW08-07,KNM,42,0
TW05-03,TW08-08,KNM,42,0
TW05-03,TW08-09,KNM,42,0
TW05-03,TW09-01,KNM,42,0
TW05-03,TW09-02,KNM,42,0
TW05-03,TW09-03,KNM,42,0
TW05-03,TW09-04,KNM,42,0
TW05-03,TW09-05,KNM,42,0
TW05-03,TW09-06,KNM,42,0
TW05-03,TW09-07,KNM,42,0
TW05-03,TW09-08,KNM,42,0
TW05-03,TW09-09,KNM,42,0
TW05-03,TW10-01,KNM,42,0
TW05-03,TW10-02,KNM,42,0
TW05-03,TW10-03,KNM,42,0
TW05-03,TW10-04,KNM,42,0
TW05-03,TW10-05,KNM,42,0
TW05-03,TW10-06,KNM,42,0
TW05-03,TW10-07,KNM,42,0
TW05-03,TW10-08,KNM,42,0
TW05-03,TW10-09,KNM,42,0
TW05-03,TW11-01,KNM,42,0
TW05-03,TW11-02,KNM,42,0
TW05-03,TW11-03,KNM,42,0
TW05-03,TW11-04,KNM,42,0
TW05-03,TW11-05,KNM,42,0
TW05-04,TW05-05,KM,42,39
TW05-04,TW05-06,KM,42,35
TW05-04,TW05-07,KM,42,34
TW05-04,TW05-08,KM,42,39
TW05-04,TW05-09,KM,42,40
TW05-04,TW06-01,KNM,42,0
TW05-04,TW06-02,KNM,42,0
TW05-04,TW06-03,KNM,42,0
TW05-04,TW06-04,KNM,42,0
TW05-04,TW06-05,KNM,42,0
TW05-04,TW06-06,KNM,42,0
TW05-04,TW06-07,KNM,42,0
TW05-04,TW06-08,KNM,42,0
TW05-04,TW06-09,KNM,42,0
TW05-04,TW07-01,KNM,42,0
TW05-04,TW07-02,KNM,42,0
TW05-04,TW07-03,KNM,42,0
TW05-04,TW07-04,KNM,42,0
TW05-04,TW07-05,KNM,42,0
TW05-04,TW07-06,KNM,42,0
TW05-04,TW07-07,KNM,42,0
TW05-04,TW07-08,KNM,42,0
TW05-04,TW07-09,KNM,42,0
TW05-04,TW08-01,KNM,42,0
TW05-04,TW08-02,KNM,42,0
TW05-04,TW08-03,KNM,42,0
TW05-04,TW08-04,KNM,42,0
TW05-04,TW08-05,KNM,42,0
TW05-04,TW08-06,KNM,42,0
TW05-04,TW08-07,KNM,42,0
TW05-04,TW08-08,KNM,42,0
TW05-04,TW08-09,KNM,42,0
TW05-04,TW09-01,KNM,42,0
TW05-04,TW09-02,KNM,42,0
TW05-04,TW09-03,KNM,42,0
TW05-04,TW09-04,KNM,42,0
TW05-04,TW09-05,KNM,42,0
TW05-04,TW09-06,KNM,42,0
TW05-04,TW09-07,KNM,42,0
TW05-04,TW09-08,KNM,42,0
TW05-04,TW09-09,KNM,42,0
TW05-04,TW10-01,KNM,42,0
TW05-04,TW10-02,KNM,42,0
TW05-04,TW10-03,KNM,42,0
TW05-04,TW10-04,KNM,42,0
TW05-04,TW10-05,KNM,42,0
TW05-04,TW10-06,KNM,42,0
TW05-04,TW10-07,KNM,42,0
TW05-04,TW10-08,KNM,42,0
TW05-04,TW10-09,KNM,42,0
TW05-04,TW11-01,KNM,42,0
TW05-04,TW11-02,KNM,42,0
TW05-04,TW11-03,KNM,42,0
TW05-04,TW11-04,KNM,42,0
TW05-04,TW11-05,KNM,42,0
TW05-05,TW05-06,KM,43,38
TW05-05,TW05-07,KM,43,38
TW05-05,TW05-08,KM,43,41
TW05-05,TW05-09,KM,43,41
TW05-05,TW06-01,KNM,43,0
TW05-05,TW06-02,KNM,43,0
TW05-05,TW06-03,KNM,43,0
TW05-05,TW06-04,KNM,43,0
TW05-05,TW06-05,KNM,43,0
TW05-05,TW06-06,KNM,43,0
TW05-05,TW06-07,KNM,43,0
TW05-05,TW06-08,KNM,43,0
TW05-05,TW06-09,KNM,43,0
TW05-05,TW07-01,KNM,43,0
TW05-05,TW07-02,KNM,43,0
TW05-05,TW07-03,KNM,43,0
TW05-05,TW07-04,KNM,43,0
TW05-05,TW07-05,KNM,43,0
TW05-05,TW07-06,KNM,43,0
TW05-05,TW07-07,KNM,43,0
TW05-05,TW07-08,KNM,43,0
TW05-05,TW07-09,KNM,43,0
TW05-05,TW08-01,KNM,43,0
TW05-05,TW08-02,KNM,43,0
TW05-05,TW08-03,KNM,43,0
TW05-05,TW08-04,KNM,43,0
TW05-05,TW08-05,KNM,43,1
TW05-05,TW08-06,KNM,43,1
TW05-05,TW08-07,KNM,43,0
TW05-05,TW08-08,KNM,43,0
TW05-05,TW08-09,KNM,43,0
TW05-05,TW09-01,KNM,43,0
TW05-05,TW09-02,KNM,43,0
TW05-05,TW09-03,KNM,43,0
TW05-05,TW09-04,KNM,43,0
TW05-05,TW09-05,KNM,43,0
TW05-05,TW09-06,KNM,43,0
TW05-05,TW09-07,KNM,43,0
TW05-05,TW09-08,KNM,43,0
TW05-05,TW09-09,KNM,43,0
TW05-05,TW10-01,KNM,43,0
TW05-05,TW10-02,KNM,43,1
TW05-05,TW10-03,KNM,43,0
TW05-05,TW10-04,KNM,43,0
TW05-05,TW10-05,KNM,43,0
TW05-05,TW10-06,KNM,43,0
TW05-05,TW10-07,KNM,43,0
TW05-05,TW10-08,KNM,43,0
TW05-05,TW10-09,KNM,43,0
TW05-05,TW11-01,KNM,43,0
TW05-05,TW11-02,KNM,43,0
TW05-05,TW11-03,KNM,43,0
TW05-05,TW11-04,KNM,43,0
TW05-05,TW11-05,KNM,43,0
TW05-06,TW05-07,KM,42,35
TW05-06,TW05-08,KM,42,41
TW05-06,TW05-09,KM,42,37
TW05-06,TW06-01,KNM,42,0
TW05-06,TW06-02,KNM,42,0
TW05-06,TW06-03,KNM,42,0
TW05-06,TW06-04,KNM,42,0
TW05-06,TW06-05,KNM,42,0
TW05-06,TW06-06,KNM,42,0
TW05-06,TW06-07,KNM,42,0
TW05-06,TW06-08,KNM,42,0
TW05-06,TW06-09,KNM,42,0
TW05-06,TW07-01,KNM,42,0
TW05-06,TW07-02,KNM,42,0
TW05-06,TW07-03,KNM,42,0
TW05-06,TW07-04,KNM,42,0
TW05-06,TW07-05,KNM,42,1
TW05-06,TW07-06,KNM,42,2
TW05-06,TW07-07,KNM,42,0
TW05-06,TW07-08,KNM,42,0
TW05-06,TW07-09,KNM,42,0
TW05-06,TW08-01,KNM,42,0
TW05-06,TW08-02,KNM,42,0
TW05-06,TW08-03,KNM,42,0
TW05-06,TW08-04,KNM,42,0
TW05-06,TW08-05,KNM,42,0
TW05-06,TW08-06,KNM,42,0
TW05-06,TW08-07,KNM,42,0
TW05-06,TW08-08,KNM,42,0
TW05-06,TW08-09,KNM,42,1
TW05-06,TW09-01,KNM,42,0
TW05-06,TW09-02,KNM,42,0
TW05-06,TW09-03,KNM,42,0
TW05-06,TW09-04,KNM,42,0
TW05-06,TW09-05,KNM,42,0
TW05-06,TW09-06,KNM,42,0
TW05-06,TW09-07,KNM,42,0
TW05-06,TW09-08,KNM,42,0
TW05-06,TW09-09,KNM,42,1
TW05-06,TW10-01,KNM,42,0
TW05-06,TW10-02,KNM,42,0
TW05-06,TW10-03,KNM,42,0
TW05-06,TW10-04,KNM,42,0
TW05-06,TW10-05,KNM,42,0
TW05-06,TW10-06,KNM,42,0
TW05-06,TW10-07,KNM,42,0
TW05-06,TW10-08,KNM,42,0
TW05-06,TW10-09,KNM,42,0
TW05-06,TW11-01,KNM,42,0
TW05-06,TW11-02,KNM,42,0
TW05-06,TW11-03,KNM,42,0
TW05-06,TW11-04,KNM,42,0
TW05-06,TW11-05,KNM,42,0
TW05-07,TW05-08,KM,39,37
TW05-07,TW05-09,KM,39,33
TW05-07,TW06-01,KNM,39,0
TW05-07,TW06-02,KNM,39,0
TW05-07,TW06-03,KNM,39,0
TW05-07,TW06-04,KNM,39,0
TW05-07,TW06-05,KNM,39,0
TW05-07,TW06-06,KNM,39,0
TW05-07,TW06-07,KNM,39,0
TW05-07,TW06-08,KNM,39,0
TW05-07,TW06-09,KNM,39,0
TW05-07,TW07-01,KNM,39,0
TW05-07,TW07-02,KNM,39,0
TW05-07,TW07-03,KNM,39,0
TW05-07,TW07-04,KNM,39,0
TW05-07,TW07-05,KNM,39,0
TW05-07,TW07-06,KNM,39,0
TW05-07,TW07-07,KNM,39,0
TW05-07,TW07-08,KNM,39,0
TW05-07,TW07-09,KNM,39,0
TW05-07,TW08-01,KNM,39,0
TW05-07,TW08-02,KNM,39,0
TW05-07,TW08-03,KNM,39,0
TW05-07,TW08-04,KNM,39,0
TW05-07,TW08-05,KNM,39,0
TW05-07,TW08-06,KNM,39,0
TW05-07,TW08-07,KNM,39,0
TW05-07,TW08-08,KNM,39,0
TW05-07,TW08-09,KNM,39,0
TW05-07,TW09-01,KNM,39,0
TW05-07,TW09-02,KNM,39,0
TW05-07,TW09-03,KNM,39,0
TW05-07,TW09-04,KNM,39,0
TW05-07,TW09-05,KNM,39,0
TW05-07,TW09-06,KNM,39,0
TW05-07,TW09-07,KNM,39,0
TW05-07,TW09-08,KNM,39,0
TW05-07,TW09-09,KNM,39,0
TW05-07,TW10-01,KNM,39,0
TW05-07,TW10-02,KNM,39,0
TW05-07,TW10-03,KNM,39,0
TW05-07,TW10-04,KNM,39,0
TW05-07,TW10-05,KNM,39,0
TW05-07,TW10-06,KNM,39,0
TW05-07,TW10-07,KNM,39,0
TW05-07,TW10-08,KNM,39,0
TW05-07,TW10-09,KNM,39,0
TW05-07,TW11-01,KNM,39,0
TW05-07,TW11-02,KNM,39,0
TW05-07,TW11-03,KNM,39,0
TW05-07,TW11-04,KNM,39,0
TW05-07,TW11-05,KNM,39,0
TW05-08,TW05-09,KM,49,45
TW05-08,TW06-01,KNM,49,0
TW05-08,TW06-02,KNM,49,0
TW05-08,TW06-03,KNM,49,1
TW05-08,TW06-04,KNM,49,0
TW05-08,TW06-05,KNM,49,0
TW05-08,TW06-06,KNM,49,0
TW05-08,TW06-07,KNM,49,0
TW05-08,TW06-08,KNM,49,0
TW05-08,TW06-09,KNM,49,0
TW05-08,TW07-01,KNM,49,0
TW05-08,TW07-02,KNM,49,0
TW05-08,TW07-03,KNM,49,0
TW05-08,TW07-04,KNM,49,0
TW05-08,TW07-05,KNM,49,1
TW05-08,TW07-06,KNM,49,0
TW05-08,TW07-07,KNM,49,0
TW05-08,TW07-08,KNM,49,0
TW05-08,TW07-09,KNM,49,0
TW05-08,TW08-01,KNM,49,0
TW05-08,TW08-02,KNM,49,0
TW05-08,TW08-03,KNM,49,0
TW05-08,TW08-04,KNM,49,0
TW05-08,TW08-05,KNM,49,0
TW05-08,TW08-06,KNM,49,0
TW05-08,TW08-07,KNM,49,0
TW05-08,TW08-08,KNM,49,0
TW05-08,TW08-09,KNM,49,0
TW05-08,TW09-01,KNM,49,0
TW05-08,TW09-02,KNM,49,0
TW05-08,TW09-03,KNM,49,0
TW05-08,TW09-04,KNM,49,0
TW05-08,TW09-05,KNM,49,0
TW05-08,TW09-06,KNM,49,0
TW05-08,TW09-07,KNM,49,0
TW05-08,TW09-08,KNM,49,0
TW05-08,TW09-09,KNM,49,0
TW05-08,TW10-01,KNM,49,0
TW05-08,TW10-02,KNM,49,0
TW05-08,TW10-03,KNM,49,1
TW05-08,TW10-04,KNM,49,0
TW05-08,TW10-05,KNM,49,0
TW05-08,TW10-06,KNM,49,0
TW05-08,TW10-07,KNM,49,0
TW05-08,TW10-08,KNM,49,0
TW05-08,TW10-09,KNM,49,0
TW05-08,TW11-01,KNM,49,0
TW05-08,TW11-02,KNM,49,0
TW05-08,TW11-03,KNM,49,0
TW05-08,TW11-04,KNM,49,0
TW05-08,TW11-05,KNM,49,0
TW05-09,TW06-01,KNM,43,0
TW05-09,TW06-02,KNM,43,1
TW05-09,TW06-03,KNM,43,0
TW05-09,TW06-04,KNM,43,0
TW05-09,TW06-05,KNM,43,0
TW05-09,TW06-06,KNM,43,0
TW05-09,TW06-07,KNM,43,0
TW05-09,TW06-08,KNM,43,0
TW05-09,TW06-09,KNM,43,0
TW05-09,TW07-01,KNM,43,0
TW05-09,TW07-02,KNM,43,0
TW05-09,TW07-03,KNM,43,1
TW05-09,TW07-04,KNM,43,0
TW05-09,TW07-05,KNM,43,0
TW05-09,TW07-06,KNM,43,0
TW05-09,TW07-07,KNM,43,0
TW05-09,TW07-08,KNM,43,0
TW05-09,TW07-09,KNM,43,0
TW05-09,TW08-01,KNM,43,1
TW05-09,TW08-02,KNM,43,0
TW05-09,TW08-03,KNM,43,0
TW05-09,TW08-04,KNM,43,0
TW05-09,TW08-05,KNM,43,0
TW05-09,TW08-06,KNM,43,1
TW05-09,TW08-07,KNM,43,0
TW05-09,TW08-08,KNM,43,0
TW05-09,TW08-09,KNM,43,0
TW05-09,TW09-01,KNM,43,0
TW05-09,TW09-02,KNM,43,0
TW05-09,TW09-03,KNM,43,0
TW05-09,TW09-04,KNM,43,1
TW05-09,TW09-05,KNM,43,0
TW05-09,TW09-06,KNM,43,0
TW05-09,TW09-07,KNM,43,0
TW05-09,TW09-08,KNM,43,0
TW05-09,TW09-09,KNM,43,0
TW05-09,TW10-01,KNM,43,0
TW05-09,TW10-02,KNM,43,0
TW05-09,TW10-03,KNM,43,0
TW05-09,TW10-04,KNM,43,1
TW05-09,TW10-05,KNM,43,0
TW05-09,TW10-06,KNM,43,0
TW05-09,TW10-07,KNM,43,0
TW05-09,TW10-08,KNM,43,0
TW05-09,TW10-09,KNM,43,0
TW05-09,TW11-01,KNM,43,0
TW05-09,TW11-02,KNM,43,0
TW05-09,TW11-03,KNM,43,0
TW05-09,TW11-04,KNM,43,0
TW05-09,TW11-05,KNM,43,0
TW06-01,TW06-02,KM,42,40
TW06-01,TW06-03,KM,42,37
TW06-01,TW06-04,KM,42,36
TW06-01,TW06-05,KM,42,41
TW06-01,TW06-06,KM,42,41
TW06-01,TW06-07,KM,42,35
TW06-01,TW06-08,KM,42,39
TW06-01,TW06-09,KM,42,39
TW06-01,TW07-01,KNM,42,0
TW06-01,TW07-02,KNM,42,0
TW06-01,TW07-03,KNM,42,0
TW06-01,TW07-04,KNM,42,0
TW06-01,TW07-05,KNM,42,0
TW06-01,TW07-06,KNM,42,0
TW06-01,TW07-07,KNM,42,0
TW06-01,TW07-08,KNM,42,0
TW06-01,TW07-09,KNM,42,0
TW06-01,TW08-01,KNM,42,0
TW06-01,TW08-02,KNM,42,0
TW06-01,TW08-03,KNM,42,0
TW06-01,TW08-04,KNM,42,0
TW06-01,TW08-05,KNM,42,0
TW06-01,TW08-06,KNM,42,0
TW06-01,TW08-07,KNM,42,0
TW06-01,TW08-08,KNM,42,0
TW06-01,TW08-09,KNM,42,0
TW06-01,TW09-01,KNM,42,0
TW06-01,TW09-02,KNM,42,0
TW06-01,TW09-03,KNM,42,0
TW06-01,TW09-04,KNM,42,0
TW06-01,TW09-05,KNM,42,0
TW06-01,TW09-06,KNM,42,0
TW06-01,TW09-07,KNM,42,0
TW06-01,TW09-08,KNM,42,0
TW06-01,TW09-09,KNM,42,0
TW06-01,TW10-01,KNM,42,0
TW06-01,TW10-02,KNM,42,0
TW06-01,TW10-03,KNM,42,1
TW06-01,TW10-04,KNM,42,0
TW06-01,TW10-05,KNM,42,0
TW06-01,TW10-06,KNM,42,0
TW06-01,TW10-07,KNM,42,0
TW06-01,TW10-08,KNM,42,0
TW06-01,TW10-09,KNM,42,0
TW06-01,TW11-01,KNM,42,0
TW06-01,TW11-02,KNM,42,0
TW06-01,TW11-03,KNM,42,0
TW06-01,TW11-04,KNM,42,0
TW06-01,TW11-05,KNM,42,0
TW06-02,TW06-03,KM,41,38
TW06-02,TW06-04,KM,41,38
TW06-02,TW06-05,KM,41,41
TW06-02,TW06-06,KM,41,41
TW06-02,TW06-07,KM,41,34
TW06-02,TW06-08,KM,41,40
TW06-02,TW06-09,KM,41,40
TW06-02,TW07-01,KNM,41,0
TW06-02,TW07-02,KNM,41,0
TW06-02,TW07-03,KNM,41,0
TW06-02,TW07-04,KNM,41,0
TW06-02,TW07-05,KNM,41,0
TW06-02,TW07-06,KNM,41,0
TW06-02,TW07-07,KNM,41,0
TW06-02,TW07-08,KNM,41,0
TW06-02,TW07-09,KNM,41,0
TW06-02,TW08-01,KNM,41,0
TW06-02,TW08-02,KNM,41,0
TW06-02,TW08-03,KNM,41,0
TW06-02,TW08-04,KNM,41,0
TW06-02,TW08-05,KNM,41,0
TW06-02,TW08-06,KNM,41,0
TW06-02,TW08-07,KNM,41,0
TW06-02,TW08-08,KNM,41,0
TW06-02,TW08-09,KNM,41,0
TW06-02,TW09-01,KNM,41,0
TW06-02,TW09-02,KNM,41,0
TW06-02,TW09-03,KNM,41,0
TW06-02,TW09-04,KNM,41,0
TW06-02,TW09-05,KNM,41,0
TW06-02,TW09-06,KNM,41,0
TW06-02,TW09-07,KNM,41,0
TW06-02,TW09-08,KNM,41,0
TW06-02,TW09-09,KNM,41,0
TW06-02,TW10-01,KNM,41,0
TW06-02,TW10-02,KNM,41,0
TW06-02,TW10-03,KNM,41,0
TW06-02,TW10-04,KNM,41,0
TW06-02,TW10-05,KNM,41,1
TW06-02,TW10-06,KNM,41,0
TW06-02,TW10-07,KNM,41,0
TW06-02,TW10-08,KNM,41,0
TW06-02,TW10-09,KNM,41,0
TW06-02,TW11-01,KNM,41,0
TW06-02,TW11-02,KNM,41,0
TW06-02,TW11-03,KNM,41,0
TW06-02,TW11-04,KNM,41,0
TW06-02,TW11-05,KNM,41,0
TW06-03,TW06-04,KM,42,35
TW06-03,TW06-05,KM,42,37
TW06-03,TW06-06,KM,42,41
TW06-03,TW06-07,KM,42,41
TW06-03,TW06-08,KM,42,36
TW06-03,TW06-09,KM,42,38
TW06-03,TW07-01,KNM,42,0
TW06-03,TW07-02,KNM,42,0
TW06-03,TW07-03,KNM,42,0
TW06-03,TW07-04,KNM,42,0
TW06-03,TW07-05,KNM,42,0
TW06-03,TW07-06,KNM,42,0
TW06-03,TW07-07,KNM,42,0
TW06-03,TW07-08,KNM,42,0
TW06-03,TW07-09,KNM,42,0
TW06-03,TW08-01,KNM,42,0
TW06-03,TW08-02,KNM,42,0
TW06-03,TW08-03,KNM,42,0
TW06-03,TW08-04,KNM,42,0
TW06-03,TW08-05,KNM,42,0
TW06-03,TW08-06,KNM,42,0
TW06-03,TW08-07,KNM,42,0
TW06-03,TW08-08,KNM,42,0
TW06-03,TW08-09,KNM,42,0
TW06-03,TW09-01,KNM,42,0
TW06-03,TW09-02,KNM,42,0
TW06-03,TW09-03,KNM,42,0
TW06-03,TW09-04,KNM,42,0
TW06-03,TW09-05,KNM,42,0
TW06-03,TW09-06,KNM,42,0
TW06-03,TW09-07,KNM,42,1
TW06-03,TW09-08,KNM,42,0
TW06-03,TW09-09,KNM,42,0
TW06-03,TW10-01,KNM,42,0
TW06-03,TW10-02,KNM,42,0
TW06-03,TW10-03,KNM,42,0
TW06-03,TW10-04,KNM,42,0
TW06-03,TW10-05,KNM,42,0
TW06-03,TW10-06,KNM,42,0
TW06-03,TW10-07,KNM,42,1
TW06-03,TW10-08,KNM,42,0
TW06-03,TW10-09,KNM,42,0
TW06-03,TW11-01,KNM,42,0
TW06-03,TW11-02,KNM,42,0
TW06-03,TW11-03,KNM,42,0
TW06-03,TW11-04,KNM,42,0
TW06-03,TW11-05,KNM,42,0
TW06-04,TW06-05,KM,38,37
TW06-04,TW06-06,KM,38,38
TW06-04,TW06-07,KM,38,32
TW06-04,TW06-08,KM,38,37
TW06-04,TW06-09,KM,38,33
TW06-04,TW07-01,KNM,38,0
TW06-04,TW07-02,KNM,38,0
TW06-04,TW07-03,KNM,38,0
TW06-04,TW07-04,KNM,38,0
TW06-04,TW07-05,KNM,38,0
TW06-04,TW07-06,KNM,38,0
TW06-04,TW07-07,KNM,38,0
TW06-04,TW07-08,KNM,38,0
TW06-04,TW07-09,KNM,38,0
TW06-04,TW08-01,KNM,38,0
TW06-04,TW08-02,KNM,38,0
TW06-04,TW08-03,KNM,38,0
TW06-04,TW08-04,KNM,38,0
TW06-04,TW08-05,KNM,38,0
TW06-04,TW08-06,KNM,38,0
TW06-04,TW08-07,KNM,38,0
TW06-04,TW08-08,KNM,38,0
TW06-04,TW08-09,KNM,38,0
TW06-04,TW09-01,KNM,38,0
TW06-04,TW09-02,KNM,38,0
TW06-04,TW09-03,KNM,38,0
TW06-04,TW09-04,KNM,38,0
TW06-04,TW09-05,KNM,38,0
TW06-04,TW09-06,KNM,38,0
TW06-04,TW09-07,KNM,38,0
TW06-04,TW09-08,KNM,38,0
TW06-04,TW09-09,KNM,38,1
TW06-04,TW10-01,KNM,38,0
TW06-04,TW10-02,KNM,38,0
TW06-04,TW10-03,KNM,38,0
TW06-04,TW10-04,KNM,38,0
TW06-04,TW10-05,KNM,38,0
TW06-04,TW10-06,KNM,38,0
TW06-04,TW10-07,KNM,38,0
TW06-04,TW10-08,KNM,38,0
TW06-04,TW10-09,KNM,38,0
TW06-04,TW11-01,KNM,38,0
TW06-04,TW11-02,KNM,38,0
TW06-04,TW11-03,KNM,38,0
TW06-04,TW11-04,KNM,38,0
TW06-04,TW11-05,KNM,38,0
TW06-05,TW06-06,KM,45,41
TW06-05,TW06-07,KM,45,32
TW06-05,TW06-08,KM,45,40
TW06-05,TW06-09,KM,45,38
TW06-05,TW07-01,KNM,45,0
TW06-05,TW07-02,KNM,45,0
TW06-05,TW07-03,KNM,45,0
TW06-05,TW07-04,KNM,45,0
TW06-05,TW07-05,KNM,45,0
TW06-05,TW07-06,KNM,45,0
TW06-05,TW07-07,KNM,45,0
TW06-05,TW07-08,KNM,45,0
TW06-05,TW07-09,KNM,45,0
TW06-05,TW08-01,KNM,45,0
TW06-05,TW08-02,KNM,45,0
TW06-05,TW08-03,KNM,45,0
TW06-05,TW08-04,KNM,45,0
TW06-05,TW08-05,KNM,45,0
TW06-05,TW08-06,KNM,45,0
TW06-05,TW08-07,KNM,45,0
TW06-05,TW08-08,KNM,45,0
TW06-05,TW08-09,KNM,45,0
TW06-05,TW09-01,KNM,45,0
TW06-05,TW09-02,KNM,45,0
TW06-05,TW09-03,KNM,45,0
TW06-05,TW09-04,KNM,45,0
TW06-05,TW09-05,KNM,45,0
TW06-05,TW09-06,KNM,45,0
TW06-05,TW09-07,KNM,45,0
TW06-05,TW09-08,KNM,45,0
TW06-05,TW09-09,KNM,45,0
TW06-05,TW10-01,KNM,45,0
TW06-05,TW10-02,KNM,45,0
TW06-05,TW10-03,KNM,45,1
TW06-05,TW10-04,KNM,45,0
TW06-05,TW10-05,KNM,45,0
TW06-05,TW10-06,KNM,45,0
TW06-05,TW10-07,KNM,45,0
TW06-05,TW10-08,KNM,45,0
TW06-05,TW10-09,KNM,45,0
TW06-05,TW11-01,KNM,45,1
TW06-05,TW11-02,KNM,45,0
TW06-05,TW11-03,KNM,45,0
TW06-05,TW11-04,KNM,45,0
TW06-05,TW11-05,KNM,45,0
TW06-06,TW06-07,KM,42,35
TW06-06,TW06-08,KM,42,39
TW06-06,TW06-09,KM,42,40
TW06-06,TW07-01,KNM,42,0
TW06-06,TW07-02,KNM,42,0
TW06-06,TW07-03,KNM,42,0
TW06-06,TW07-04,KNM,42,0
TW06-06,TW07-05,KNM,42,0
TW06-06,TW07-06,KNM,42,0
TW06-06,TW07-07,KNM,42,0
TW06-06,TW07-08,KNM,42,0
TW06-06,TW07-09,KNM,42,0
TW06-06,TW08-01,KNM,42,0
TW06-06,TW08-02,KNM,42,0
TW06-06,TW08-03,KNM,42,0
TW06-06,TW08-04,KNM,42,1
TW06-06,TW08-05,KNM,42,0
TW06-06,TW08-06,KNM,42,0
TW06-06,TW08-07,KNM,42,0
TW06-06,TW08-08,KNM,42,0
TW06-06,TW08-09,KNM,42,0
TW06-06,TW09-01,KNM,42,0
TW06-06,TW09-02,KNM,42,0
TW06-06,TW09-03,KNM,42,1
TW06-06,TW09-04,KNM,42,0
TW06-06,TW09-05,KNM,42,0
